央视,#genre#
凤凰香港,http://120.84.96.33:808/hls/81/index.m3u8#http://183.207.249.35/PLTV/3/224/3221226975/index.m3u8#http://120.84.96.32:808/hls/81/index.m3u8#http://183.207.249.34/ott.js.chinamobile.com/PLTV/3/224/3221226975/index.m3u8#http://183.207.249.35/ott.js.chinamobile.com/PLTV/3/224/3221226975/index.m3u8#http://183.207.249.35:80/PLTV/3/224/3221226975/index.m3u8#http://hk.jilu8.cn/81/index.m3u8#http://www.fdkj.net:9901/tsfile/live/1018_1.m3u8#http://183.207.249.35/PLTV/3/224/3221226975/index.m3u8?nsukey=z%2BBfKGEFyh4Fp0aB8zX65Hk%2FyuGRu%2Fcr4cTxr%2Bmmk%2BoDb%2F0zWYZbCxCPjv1Rv3gbKAFnEGidkItbbNfxHvbIQE3YCs8%2B6yymajONrpRyKCPjCYyxRhJg5hMneBwbsvWsOzUhH18%2By1JBzCS0%2Fq2vam7rkPILohuX3UVdt4Gey9FetDXUW5Ck5N4QX2N3QhKrr9Kh%2FuYotUicOdfnQ675Fg%3D%#http://183.207.249.35/PLTV/3/224/3221226975/2020215104547.m3u8#http://183.207.249.35/PLTV/3/224/3221226975/index.m3u8?nsukey=z%2BBfKGEFyh4Fp0aB8zX65Hk%2FyuGRu%2Fcr4cTxr%2Bmmk%2BoDb%2F0zWYZbCxCPjv1Rv3gbKAFnEGidkItbbNfxHvbIQE3YCs8%2B6yymajONrpRyKCPjCYyxRhJg5hMneBwbsvWsOzUhH18%2By1JBzCS0%2Fq2vam7rkPILohuX3UVdt4Gey9FetDXUW5Ck5N4QX2N3QhKrr9Kh%2FuYotUicOdfnQ675Fg%3D%3D#http://120.84.96.29:808/hls/81/index.m3u8#http://183.207.249.34/PLTV/3/224/3221226975/index.m3u8#http://183.207.249.35/PLTV/3/224/3221226975/index.m3u8#http://183.207.249.34/PLTV/3/224/3221226975/index.m3u8#http://183.207.249.35/PLTV/3/224/3221226975/2020215104547.m3u8#http://www.fdkj.net:9901/tsfile/live/1018_1.m3u8#http://120.84.96.29:808/hls/81/index.m3u8#http://120.84.96.32:808/hls/81/index.m3u8#http://120.84.96.33:808/hls/81/index.m3u8#http://183.207.249.35:80/PLTV/3/224/3221226975/index.m3u8#http://183.207.249.35/ott.js.chinamobile.com/PLTV/3/224/3221226975/index.m3u8#http://183.207.249.34/ott.js.chinamobile.com/PLTV/3/224/3221226975/index.m3u8#http://hk.jilu8.cn/81/index.m3u8#http://183.207.249.35/PLTV/3/224/3221226975/index.m3u8?nsukey=z%2BBfKGEFyh4Fp0aB8zX65Hk%2FyuGRu%2Fcr4cTxr%2Bmmk%2BoDb%2F0zWYZbCxCPjv1Rv3gbKAFnEGidkItbbNfxHvbIQE3YCs8%2B6yymajONrpRyKCPjCYyxRhJg5hMneBwbsvWsOzUhH18%2By1JBzCS0%2Fq2vam7rkPILohuX3UVdt4Gey9FetDXUW5Ck5N4QX2N3QhKrr9Kh%2FuYotUicOdfnQ675Fg%3D%3D#http://liuy.usa7.20212021.ga/ns.php?id=98#http://183.207.249.35/PLTV/3/224/3221226975/index.m3u8?nsukey=z%2BBfKGEFyh4Fp0aB8zX65Hk%2FyuGRu%2Fcr4cTxr%2Bmmk%2BoDb%2F0zWYZbCxCPjv1Rv3gbKAFnEGidkItbbNfxHvbIQE3YCs8%2B6yymajONrpRyKCPjCYyxRhJg5hMneBwbsvWsOzUhH18%2By1JBzCS0%2Fq2vam7rkPILohuX3UVdt4Gey9FetDXUW5Ck5N4QX2N3QhKrr9Kh%2FuYotUicOdfnQ675Fg%3D%#http://183.207.249.35/PLTV/3/224/3221226975/index.m3u8#http://120.84.96.32:808/hls/81/index.m3u8
凤凰香港,http://183.207.249.34/PLTV/3/224/3221226975/index.m3u8
凤凰新闻,http://120.84.96.46:808/hls/28/index.m3u8#http://120.84.96.43:808/hls/28/index.m3u8#http://120.84.96.30:808/hls/28/index.m3u8#http://120.84.96.33:808/hls/28/index.m3u8#http://120.84.96.32:808/hls/28/index.m3u8#http://120.84.96.42:808/hls/28/index.m3u8#http://120.84.96.29:808/hls/28/index.m3u8#http://120.84.96.31:808/hls/28/index.m3u8#http://120.84.96.42:808/hls/28/index.m3u8#http://120.84.96.43:808/hls/28/index.m3u8#http://120.84.96.31:808/hls/28/index.m3u8#http://120.84.96.46:808/hls/28/index.m3u8#http://120.84.96.30:808/hls/28/index.m3u8#http://120.84.96.32:808/hls/28/index.m3u8#http://120.84.96.33:808/hls/28/index.m3u8#http://120.84.96.29:808/hls/28/index.m3u8
凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4_tv2.m3u8#https://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8#http://117.169.120.138:8080/live/fhzixun/.m3u8#http://playtv-live.ifeng.com:80/live/06OLEEWQKN4.m3u8#http://183.207.249.35/PLTV/3/224/3221226922/index.m3u8#http://117.169.120.138:8080/live/fhzixun/index.m3u8#http://anren.live/HK/AQtQ.m3u8#http://playtv-live.ifeng.com/live/06OLEEWQKN4_tv1.m3u8#http://39.135.55.13:6610/PLTV/88888888/224/3221227226/index.m3u8?servicetype=1&IASHttpSessionId=OTT#https://playtv-live.ifeng.com/live/06OLEEWQKN4_tv1.m3u8#http://playtv-live.ifeng.com:80/live/06OLEEWQKN4_tv1.m3u8#http://hk.jilu8.cn/28/index.m3u8#http://live.tvfix.org/hls/fhzx.m3u8#http://183.207.249.34/PLTV/3/224/3221226923/index.m3u8#http://hk.jilu8.cn/29/index.m3u8#http://www.fdkj.net:9901/tsfile/live/1017_1.m3u8#http://111.13.42.230/PLTV/88888888/224/3221225949/1.m3u8#http://39.135.55.105:6610/PLTV/88888888/224/3221227226/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221227226/index.m3u8?servicetype=1&IASHttpSessionId=OTT2727320220502042549047624#http://39.135.55.72:6610/PLTV/88888888/224/3221227226/index.m3u8?servicetype=1&IASHttpSessionId=OTT#https://playtv-live.ifeng.com/live/06OLEEWQKN4_tv2.m3u8#http://playtv-live.ifeng.com/live/06OLEEWQKN4_tv2.m3u8#http://play-live.ifeng.com/live/06OLEEWQKN4.m3u8#http://39.137.67.167:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225949/index.m3u8?IAS#http://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8#http://111.59.189.40:8445/tsfile/live/1021_1.m3u8#http://39.135.55.105:6610/PLTV/88888888/224/3221227226/index.m3u8?servicetype=1#http://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8#http://39.135.55.105:6610/PLTV/88888888/224/3221227222/index.m3u8?servicetype=1#http://playtv-live.ifeng.com/live/06OLEEWQKN4_tv1.m3u8#https://playtv-live.ifeng.com/live/06OLEEWQKN4_tv2.m3u8#https://playtv-live.ifeng.com/live/06OLEEWQKN4_tv1.m3u8#http://playtv-live.ifeng.com:80/live/06OLEEWQKN4.m3u8#http://playtv-live.ifeng.com/live/06OLEEWQKN4_tv2.m3u8#http://39.135.55.7:6610/PLTV/88888888/224/3221227226/index.m3u8?servicetype=1&IASHttpSessionId=OTT#https://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8#http://anren.live/HK/AQtQ.m3u8#http://hk.jilu8.cn/29/index.m3u8#http://183.207.249.34/PLTV/3/224/3221226923/index.m3u8#http://live.tvfix.org/hls/fhzx.m3u8#http://113.50.66.47:8104/live.rxip.sc96655.com/live/test2_4000.m3u8#http://hk.jilu8.cn/28/index.m3u8#http://playtv-live.ifeng.com:80/live/06OLEEWQKN4_tv1.m3u8#http://39.135.55.13:6610/PLTV/88888888/224/3221227226/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://39.135.55.105:6610/PLTV/88888888/224/3221227226/index.m3u8?servicetype=1&IASHttpSessionId=OTT2727320220502042549047624#http://111.13.42.5/PLTV/88888888/224/3221225942/1.m3u8#http://117.169.120.138:8080/live/fhzixun/.m3u8#http://www.fdkj.net:9901/tsfile/live/1017_1.m3u8#http://111.13.42.230/PLTV/88888888/224/3221225949/1.m3u8#http://183.207.249.35/PLTV/3/224/3221226923/index.m3u8#http://111.13.42.9/PLTV/88888888/224/3221225949/1.m3u8#http://117.169.120.138:8080/live/fhzixun/index.m3u8#http://111.13.42.10/PLTV/88888888/224/3221225949/1.m3u8#http://39.135.55.72:6610/PLTV/88888888/224/3221227226/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://playtv-live.ifeng.com:80/live/06OLEEWQKN4_tv2.m3u8#http://111.59.189.40:8445/tsfile/live/1021_1.m3u8#http://39.137.67.167:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225949/index.m3u8?IAS#http://play-live.ifeng.com/live/06OLEEWQKN4.m3u8#http://111.13.42.7/PLTV/88888888/224/3221225942/1.m3u8#http://liuy.usa7.20212021.ga/ns.php?id=99#http://playtv-live.ifeng.com:80/live/06OLEEWQKN4_tv2.m3u8#https://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8#http://iptv.tvfix.org/hls/fhzx.m3u8#http://117.169.120.138:8080/live/fhzixun/.m3u8#http://playtv-live.ifeng.com:80/live/06OLEEWQKN4.m3u8#http://183.207.249.35/PLTV/3/224/3221226922/index.m3u8#http://117.169.120.138:8080/live/fhzixun/index.m3u8#http://anren.live/HK/AQtQ.m3u8
无线新闻,http://hk.crtv.store:80/h9LfGk6jVB/WXcrtv2020/3#http://ye23.win/iptv/tvb.php?id=1#http://111.229.84.232/yulin/tvb.php?id=1#http://kkmix1.f3322.net:762/hls/ch2/s.m3u8#http://ye23.win/iptv/tvb.php?id=5#https://bcovlive-a.akamaihd.net/38974baa695d47bbb231665ca52b8b3c/us-west-2/5324042807001/95ea73e414b14b7ea6406050a5293f17/playlist_ssaiM.m3u8#http://arm1.canhkg.com:52080/hls/inews.m3u8#https://bcovlive-a.akamaihd.net/38974baa695d47bbb231665ca52b8b3c/us-west-2/5324042807001/playlist.m3u8#http://hls.dszbdq.cn/d/wxtv2.php?id=1#http://kkmix1.f3322.net:762/hls/ch2/s.m3u8
有线新闻,http://hk.crtv.store:80/h9LfGk6jVB/WXcrtv2020/4#http://liuy.usa7.20212021.ga/ns.php?id=62
NOW新闻,http://hk.crtv.store:80/h9LfGk6jVB/WXcrtv2020/5
Viutv 6,http://hk.crtv.store:80/h9LfGk6jVB/WXcrtv2020/7
无线财经,http://hk.crtv.store:80/h9LfGk6jVB/WXcrtv2020/8#http://111.229.84.232/yulin/tvb.php?id=2#http://arm1.canhkg.com:52080/hls/finance.m3u8#http://ye23.win/iptv/tvb.php?id=2
有线财经,http://hk.crtv.store:80/h9LfGk6jVB/WXcrtv2020/9
J 2,http://hk.crtv.store:80/h9LfGk6jVB/WXcrtv2020/10
有线603,http://hk.crtv.store:80/h9LfGk6jVB/WXcrtv2020/11
18台,http://hk.crtv.store:80/h9LfGk6jVB/WXcrtv2020/12
港台31,http://hk.crtv.store:80/h9LfGk6jVB/WXcrtv2020/13
港台32,http://hk.crtv.store:80/h9LfGk6jVB/WXcrtv2020/14
HBO,http://gg.gg/HaNoiIPTV-HBO_HD#http://vips-livecdn.fptplay.net/hda1/hbo_vhls.smil/chunklist_b5000000.m3u8#mitv://ns2.hellotvvod.com:9906/75ea557adf07436aa61217f9468b54fb.ts
Hope,https://live-tvhope.cdnvideo.ru/tvhope-pull/tvhope_1/chunklist.m3u8
J1,https://bcovlive-a.akamaihd.net/f23dfe49b06b45d8878b55b4b6909595/us-west-2/5324042807001/4a3bca5b047b4564b18bb12dfa26ba62/playlist_ssaiM.m3u8
J2,https://aaaaa.pejian.com:443/xgj2/xgj2app.m3u8#http://120.84.96.29:808/hls/86/index.m3u8#http://arm1.canhkg.com:52080/hls/j2.m3u8#https://tx-b2.xsafetech.com/live/11666.m3u8#http://120.84.96.25:808/hls/86/index.m3u8#https://j2.lhlh.app/mv.m3u8#http://120.84.96.43:808/hls/86/index.m3u8#http://120.84.96.32:808/hls/86/index.m3u8#http://120.84.96.33:808/hls/86/index.m3u8#http://172.96.160.182/live/nn.php?id=74#http://172.96.160.182/live/nn.php?id=92#http://liuy.usa7.20212021.ga/ns.php?id=95#http://liuy.usa7.20212021.ga/ns.php?id=74
TJB SBS,http://1.245.74.5:1935/live/tv/.m3u8
TVBS,http://172.96.160.182/live/nn.php?id=37#http://liuy.usa7.20212021.ga/ns.php?id=37#https://ytb.52sf.ga/live.m3u8?c=20
TVBS新闻,http://liuy.usa7.20212021.ga/ns.php?id=38#http://172.96.160.182/live/nn.php?id=38#http://38.64.72.148:80/hls/modn/list/4006/chunklist1.m3u8#http://38.64.72.148:80/hls/modn/list/4006/chunklist0.m3u8#http://38.64.72.148:80/hls/modn/list/4006/chunklist0.m3u8
KBC SBS,http://119.200.131.11:1935/KBCTV/tv/playlist.m3u8
KBS World,https://livecdn.fptplay.net/sdb/kbs_hls.smil/chunklist_b2500000.m3u8
KCTV,http://119.77.96.184:1935/chn05/chn05/chunklist_w1306745753.m3u8#http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
LSTime电影,http://120.84.96.29:808/hls/35/index.m3u8
MACAU,http://172.96.160.182/live/nn.php?id=51
民視,rtmp://219.80.97.25/sat/tv051
台視,rtmp://219.80.97.25/sat/tv071
中視,rtmp://219.80.97.25/sat/tv091
華視,rtmp://219.80.97.25/sat/tv111#rtmp://219.80.97.25/sat/tv112
東森超視,rtmp://219.80.97.25/sat/tv331
TVBS歡樂台,rtmp://219.80.97.25/sat/tv421
TVBS新聞台,rtmp://219.80.97.25/sat/tv551
東森財經新聞,rtmp://219.80.97.25/sat/tv571#http://seb.sason.top/sc/dscjxw_fhd.m3u8
緯來育樂,rtmp://219.80.97.25/sat/tv701
緯來體育,rtmp://219.80.97.25/sat/tv721
eleven2,rtmp://219.80.97.25/sat/tv741
MoMo綜合台,rtmp://219.80.97.25/sat/tv761
緯來日本,rtmp://219.80.97.25/sat/tv771
CTI中天新聞HD,https://ytb.52sf.ga/live.m3u8?c=1
半岛新闻-英语,https://ytb.52sf.ga/live.m3u8?c=2
民視新聞,https://ytb.52sf.ga/live.m3u8?c=3#http://seb.sason.top/sc/msxw_fhd.m3u8
TVBS新聞,https://ytb.52sf.ga/live.m3u8?c=4#http://seb.sason.top/sc/tvbsxw_fhd.m3u8
台視新聞,https://ytb.52sf.ga/live.m3u8?c=5#http://seb.sason.top/sc/tsxw_fhd.m3u8
NBC News,https://ytb.52sf.ga/live.m3u8?c=6
ABC News,https://ytb.52sf.ga/live.m3u8?c=7
中視新聞,https://ytb.52sf.ga/live.m3u8?c=8#http://seb.sason.top/sc/zsxw_fhd.m3u8
東森新聞,https://ytb.52sf.ga/live.m3u8?c=9#http://seb.sason.top/sc/dsxw_fhd.m3u8
三立海外,https://ytb.52sf.ga/live.m3u8?c=10
Sky News,https://ytb.52sf.ga/live.m3u8?c=11
東森財經,https://ytb.52sf.ga/live.m3u8?c=12
FRANCE 24,https://ytb.52sf.ga/live.m3u8?c=13
Bloomberg Global Financial News,https://ytb.52sf.ga/live.m3u8?c=14
寰宇新聞,https://ytb.52sf.ga/live.m3u8?c=15
ANN News,https://ytb.52sf.ga/live.m3u8?c=16
三立 iNEWS,https://ytb.52sf.ga/live.m3u8?c=17
DW News,https://ytb.52sf.ga/live.m3u8?c=18
鏡新聞,https://ytb.52sf.ga/live.m3u8?c=24
東森新聞全球速報,https://ytb.52sf.ga/live.m3u8?c=25
东森电影,http://120.84.96.25:808/hls/32/index.m3u8#http://120.84.96.32:808/hls/32/index.m3u8#http://120.84.96.46:808/hls/32/index.m3u8#http://120.84.96.42:808/hls/32/index.m3u8#http://120.84.96.43:808/hls/32/index.m3u8#http://120.84.96.33:808/hls/32/index.m3u8#http://120.84.96.29:808/hls/32/index.m3u8#http://120.84.96.32:808/hls/32/index.m3u8
东森美洲,http://38.64.72.148:80/hls/modn/list/2026/chunklist0.m3u8
东森美洲卫视,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8
东森新闻,http://liuy.usa7.20212021.ga/ns.php?id=33#https://ssttvv1.6zxr.xyz/dsxw/index.m3u8
东森洋片,http://120.84.96.33:808/hls/33/index.m3u8#http://120.84.96.29:808/hls/33/index.m3u8#http://120.84.96.32:808/hls/33/index.m3u8#http://120.84.96.25:808/hls/33/index.m3u8#http://120.84.96.32:808/hls/33/index.m3u8
东森幼幼,http://liuy.usa7.20212021.ga/ns.php?id=31
俄罗斯GITV,http://hls-igi.cdnvideo.ru/igi/igi_hq/playlist.m3u8
俄罗斯中文,http://brics.bonus-tv.ru/cdn/brics/chinese/tracks-v1a1/index.m3u8
法国时尚,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8
番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8#http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8
非凡新闻,http://liuy.usa7.20212021.ga/ns.php?id=6
翡翠,http://120.84.96.25:808/hls/25/index.m3u8#http://120.84.96.29:808/hls/25/index.m3u8#http://120.84.96.32:808/hls/25/index.m3u8#http://hk.jilu8.cn/25/index.m3u8
凤凰电影,http://111.59.189.40:8445/tsfile/live/1022_1.m3u8#http://218.202.220.2:5000/nn_live.ts?id=NEWSASIA
公视,http://twxui.dyndns.tv:9991/gshd
国家地理,http://live.tvfix.org/hls/natlgeo.m3u8
好莱坞,http://liuy.usa7.20212021.ga/ns.php?id=54
华视新闻,https://ssttvv1.6zxr.xyz/tvbs56/index.m3u8#http://172.96.160.182/live/nn.php?id=46
华语电视,http://38.64.72.148:80/hls/modn/list/4001/chunklist0.m3u8
华语电视2,http://38.64.72.148:80/hls/modn/list/4002/chunklist0.m3u8
华语电视3,http://38.64.72.148:80/hls/modn/list/4003/chunklist0.m3u8
寰宇新闻,https://ssttvv1.6zxr.xyz/fhwszw/index.m3u8
黄金翡翠,http://arm1.canhkg.com:52080/hls/jadegold.m3u8
岭南戏剧,http://120.84.96.25:808/hls/84/index.m3u8
龙华偶像,http://59.125.98.83:8536/http/192.168.1.9:8066/hls/210/10012/cstv12.m3u8#http://59.125.98.83:8536/playlist.m3u8#http://59.125.98.83:8536/http/192.168.1.9:8066/hls/210/10012/cstv12.m3u8?token=7375646f1298469fcd2cecf4cc31d29c6f203f0d
龙华日韩,http://59.125.98.83:8535/http/192.168.1.9:8066/hls/210/10011/cstv11.m3u8#http://59.125.98.83:8535/http/192.168.1.9:8066/hls/210/10011/cstv11.m3u8?token=7375646f1298469fcd2cecf4cc31d29c6f203f0d#http://59.125.98.83:8535/playlist.m3u8
龙华戏剧,http://59.125.98.83:8534/http/192.168.1.9:8066/hls/210/10010/cstv10.m3u8#http://59.125.98.83:8534/playlist.m3u8#http://59.125.98.83:8534/http/192.168.1.9:8066/hls/210/10010/cstv10.m3u8?token=7375646f1298469fcd2cecf4cc31d29c6f203f0d
龙祥时代,http://120.84.96.32:808/hls/35/index.m3u8#http://120.84.96.25:808/hls/35/index.m3u8#http://120.84.96.32:808/hls/35/index.m3u8
龙翔时代,http://120.84.96.33:808/hls/35/index.m3u8
美国历史,https://bk7l2w4nlx53-hls-live.5centscdn.com/HISTORY/961ac1c875f5884f31bdd177365ef1e3.sdp/playlist.m3u8
美国中文,https://cdnts.sinovision.net/livestream.m3u8
美亚电影,http://arm1.canhkg.com:52080/hls/mydy.m3u8
民视,http://liuy.usa7.20212021.ga/ns.php?id=44
民视新闻,https://ssttvv1.6zxr.xyz/fhwszx/index.m3u8#http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
明珠,http://liuy.usa7.20212021.ga/ns.php?id=77#http://liuy.usa7.20212021.ga/ns.php?id=73#http://arm1.canhkg.com:52080/hls/pearl.m3u8#http://kkmix1.f3322.net:825/hls/ch1/s.m3u8#http://120.84.96.29:808/hls/26/index.m3u8#http://120.84.96.32:808/hls/26/index.m3u8
儒释道经,https://live.ciguang.tv/live/hdtv.m3u8?auth_key=5216465889-0-0-701a98b03302233fc07fa2ee9e85d39b#https://live.ciguang.tv/live/hdtv.m3u8?auth_key=5216465889-0-0-701a98b03302233fc07fa2ee9e85d39b
三立新闻,https://ssttvv1.6zxr.xyz/twtv/index.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8#http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
探索,http://111.11.123.49:6610/000000001000/5359008697329269813/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1218020220429145628240518&channel-id=wasusyt&Contentid=5359008697329269813
天映经典,http://120.84.96.32:808/hls/85/index.m3u8#http://120.84.96.33:808/hls/85/index.m3u8#http://120.84.96.29:808/hls/85/index.m3u8#http://120.84.96.30:808/hls/85/index.m3u8#http://arm1.canhkg.com:52080/hls/tyjd.m3u8#http://120.84.96.46:808/hls/85/index.m3u8#http://120.84.96.25:808/hls/85/index.m3u8#http://120.84.96.42:808/hls/85/index.m3u8#http://120.84.96.31:808/hls/85/index.m3u8#http://120.84.96.43:808/hls/85/index.m3u8#http://120.84.96.32:808/hls/85/index.m3u8
土著电视,http://streamipcf.akamaized.net/live/_definst_/smil:liveabr.smil/playlist.m3u8
唯心,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/chunklist_w1177047531.m3u8#http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/playlist.m3u8
纬来电影,http://liuy.usa7.20212021.ga/ns.php?id=9
纬来日本,http://liuy.usa7.20212021.ga/ns.php?id=10
纬来综合,http://liuy.usa7.20212021.ga/ns.php?id=12
无线LIVE,http://ye23.win/iptv/tvb.php?id=3
香港电台,https://rthkcnews-lh.akamaihd.net/i/rthknews_1@312607/index_190000011_av-b.m3u8#https://rthkcnews-lh.akamaihd.net/i/rthknews_1@312607/index_190000011_av-b.m3u8#http://rthkcnews-lh.akamaihd.net:80/i/rthknews_1@312607/index_190000011_av-p.m3u8
香港电台普通话,https://rthkaudio6-lh.akamaihd.net/i/radiopth_1@355869/index_56_a-p.m3u8
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8#http://js1.amtb.cn/liveedge/_definst_/livetv/chunklist.m3u8#https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8#http://js1.amtb.cn/liveedge/_definst_/livetv/chunklist.m3u8
香港台,http://120.84.96.42:808/hls/81/index.m3u8#http://120.84.96.31:808/hls/81/index.m3u8#http://120.84.96.30:808/hls/81/index.m3u8#http://rthkcnews-lh.akamaihd.net:80/i/rthknews_1@312607/index_190000011_av-p.m3u8#http://120.84.96.43:808/hls/81/index.m3u8#http://120.84.96.46:808/hls/81/index.m3u8
香港卫视,https://myun-hw-s3.myun.tv/melj80jz/lxx27bol/1551285536499984128.m3u8#http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8#http://124.238.99.44:808/hls/352/index.m3u8
香港文旅,http://hw-play.lezhibo.com/live/1fb871bac32a4c96b206a85aa573a161.m3u8
香港戏剧,http://120.84.96.46:808/hls/84/index.m3u8#http://120.84.96.29:808/hls/84/index.m3u8#http://120.84.96.30:808/hls/84/index.m3u8#http://120.84.96.43:808/hls/84/index.m3u8#http://120.84.96.42:808/hls/84/index.m3u8#http://120.84.96.31:808/hls/84/index.m3u8
孝廉,http://cdn257.ccdntech.com/live-http/_definst_/vod257_Live/live/playlist.m3u8
新加坡,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index.m3u8
新加坡国际,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
星空卫视,http://120.84.96.25:808/hls/79/index.m3u8#http://120.84.96.32:808/hls/79/index.m3u8#http://120.84.96.29:808/hls/79/index.m3u8
亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8#http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000#http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8#https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8#http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8#http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8#https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8#http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000
壹新闻,http://liuy.usa7.20212021.ga/ns.php?id=34
有线18,http://liuy.usa7.20212021.ga/ns.php?id=59
有线电影,http://liuy.usa7.20212021.ga/ns.php?id=61
娱乐新闻,http://arm1.canhkg.com:52080/hls/enews.m3u8
原住民,http://streamipcf.akamaized.net/live/_definst_/live_720/key_b1500.m3u8#http://streamipcf.akamaized.net/live/_definst_/live_720/chunklist_b1500.m3u8
长城精品,http://38.64.72.148:80/hls/modn/list/4008/chunklist0.m3u8
中国环球电视,http://live.cgtn.com/500/prog_index.m3u8
中视新闻,http://liuy.usa7.20212021.ga/ns.php?id=19
港台电影
TVB经典,http://liuy.usa7.20212021.ga/ns.php?id=90
TVB星河,http://liuy.usa7.20212021.ga/ns.php?id=76
TVB直播,http://111.229.84.232/yulin/tvb.php?id=3
东森戏剧台,mitv://ns2.hellotvvod.com:9906/23c5d481a1c04d8e8d01c51f5d9b17bd.ts
八大戏剧台,mitv://ns2.hellotvvod.com:9906/eb2e28d7bacb477391df8f31bb517041.ts
TVBS欢乐台,mitv://ns2.hellotvvod.com:9906/80e84e6fee044e65942de58e5558df3c.ts
纬来戏剧台,mitv://ns2.hellotvvod.com:9906/1341727ca5114ebaa31f8a2d6addd125.ts
卫视电影台,mitv://ns2.hellotvvod.com:9906/48e5078c3a954232a6d182ece9409eb7.ts#http://220.134.196.147:8578/ch07.m3u8#http://211.23.114.106:8553/http/116.50.42.19:8081/hls/62/804/ch07.m3u8
东森电影台,mitv://ns2.hellotvvod.com:9906/6dbd836f8b5542a1a3054b2487286f19.ts
纬来电影台,mitv://ns2.hellotvvod.com:9906/4c315afe673041a88ee8125bb9caff4a.ts
龙祥电影,mitv://ns2.hellotvvod.com:9906/66704d7827ec46a08907c11e29ab2d30.ts
东森洋片台,mitv://ns2.hellotvvod.com:9906/c33490e600e148b79fc7a3ce3dad55b8.ts
AXN,mitv://ns2.hellotvvod.com:9906/7f91dfc2cae44e33946bc663d221c27c.ts
好莱坞电影台,mitv://ns2.hellotvvod.com:9906/4ccf820d465e47f78f5703217cef645a.ts
CINEMAX,mitv://ns2.hellotvvod.com:9906/36471f86b15647c0948bc0975598752c.ts
美亚电影台HD,mitv://ns2.hellotvvod.com:9906/beb09c716bbc4616a403b76fc9026512.ts
龙华电影,mitv://ns2.hellotvvod.com:9906/7c8f50a7352049b58dfc7bbb78aada8e.ts#http://220.134.196.147:8581/ch01.m3u8#http://211.23.114.106:8556/http/116.50.42.19:8066/hls/210/10014/cstv14.m3u8
星卫HD电影台,mitv://ns2.hellotvvod.com:9906/0542443a632841b5b962af8f287b7e6a.ts
靖天映画,mitv://ns2.hellotvvod.com:9906/60e1851230c042d99ebf62dfff667519.ts
靖天电影台,mitv://ns2.hellotvvod.com:9906/1a0fd7b6170841dc828a63854cdab358.ts
WARNER TV,mitv://ns2.hellotvvod.com:9906/7b91facd11134b7095917ac5f0402711.ts
Star Movies HD,mitv://ns2.hellotvvod.com:9906/fa446f003f054e4f83ceca2daf3d4b92.ts
AMC最爱电影,mitv://ns2.hellotvvod.com:9906/6e97e38cd04648c0b6914dab05e984f3.ts
HBO Family,mitv://ns2.hellotvvod.com:9906/e9cb7612372a42b394e3d4caf56c06c4.ts
